id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
blxck-1488,returns,exchange_process,Could you clarify: How do I request an exchange? Please guide me.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. State the reason and requested replacement, and provide photos/video if there is an issue. Keep the item unused with tags and packaging. Wait for written authorization, return address, courier method, charges, and stock confirmation before shipping.","exchange process,replacement,returns,exchange_process,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1489,returns,exchange_stock,Could you clarify: What if my exchange size is sold out? Please guide me.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An exchange depends on stock when processed. Support should explain the options allowed by policy—such as another item, store credit, eligible refund, or waiting—but no replacement is guaranteed until confirmed.","exchange sold out,replacement unavailable,returns,exchange_stock,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1490,returns,non_returnable,Could you clarify: Which items cannot be returned? Please guide me.,"Use the current refund/exchange policy and product-page notices. Typical exclusions may involve worn, washed, altered, damaged-after-delivery, tagless, hygiene-sensitive, customized, or final-sale items, but support must apply Black x Original’s actual policy rather than assume.","non-returnable,final sale,exclusions,returns,non_returnable,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1491,returns,return_shipping,Could you clarify: Who pays return courier charges? Please guide me.,Responsibility depends on the reason and current policy. A verified fulfilment error or defect may be treated differently from size or preference. Obtain written instructions before shipping and keep the courier receipt and tracking.,"return courier fee,exchange charges,returns,return_shipping,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1492,returns,self_return,Could you clarify: Can I send a return without contacting support? Please guide me.,"No. Contact official support first and obtain eligibility confirmation, address, courier method, reference, and packing instructions. An unauthorized parcel may be delayed, refused, or impossible to identify.","self ship,return address,unauthorized return,returns,self_return,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1493,returns,refund_method,Could you clarify: How will an approved refund be paid? Please guide me.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An approved refund normally follows the method or option permitted by store policy and payment setup. Support should confirm amount, deductions if any, destination method, and processing reference; never pay a fee or share an OTP to receive a refund.","refund method,bank account,store credit,returns,refund_method,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1494,returns,refund_timeline,Could you clarify: When will my refund arrive? Please guide me.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. First confirm the return was received, inspected, and approved. Store processing and bank/payment-provider posting are separate. Ask for the refund date and reference if the stated window passes; do not share an OTP or pay a release fee.","refund pending,refund delay,timeline,returns,refund_timeline,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1495,returns,partial_refund,Could you clarify: Why is the refund amount different? Please guide me.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request an itemized explanation showing item value, shipping/COD fees, discounts, return charges, or deductions authorized by policy. Compare it with the accepted order total and return approval before disputing.","partial refund,deduction,refund amount,returns,partial_refund,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-1496,product_care,washing,Could you clarify: How should I wash the item? Please guide me.,"Follow the care label and product-page instructions for that item. Separate colors, use suitable temperature and detergent, and avoid bleach, machine drying, ironing, or dry cleaning unless permitted. Incorrect care can damage fabric and affect claim eligibility.","wash,laundry,care label,product_care,washing,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-1497,product_care,shrinkage,Could you clarify: Will the fabric shrink? Please guide me.,"Shrinkage depends on fabric and care. Review the product description and label, follow temperature/drying instructions, and do not assume preshrinking. Damage caused by care contrary to instructions may not qualify as a defect.","shrink,shrinkage,washing,product_care,shrinkage,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
